InvoiceNo,StockCode,Description,Quantity,CustomerID
0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-40,15473
0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,15473
0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,15473
0,23290,SPACEBOY CHILDRENS BOWL,-8,12607
0,23289,DOLLY GIRL CHILDRENS BOWL,-8,12607
0,23256,CHILDRENS CUTLERY SPACEBOY ,-4,12607
0,23255,CHILDRENS CUTLERY CIRCUS PARADE,-4,12607
0,23254,CHILDRENS CUTLERY DOLLY GIRL ,-4,12607
0,23229,VINTAGE DONKEY TAIL GAME ,-6,12607
0,23167,SMALL CERAMIC TOP STORAGE JAR ,-12,12607
0,23166,MEDIUM CERAMIC TOP STORAGE JAR,-12,12607
0,23165,LARGE CERAMIC TOP STORAGE JAR,-12,12607
0,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,12607
0,23156,SET OF 5 MINI GROCERY MAGNETS,-12,12607
0,23078,ICE CREAM PEN LIP GLOSS ,-24,12607
0,23077,DOUGHNUT LIP GLOSS ,-20,12607
0,23014,GLASS APOTHECARY BOTTLE ELIXIR,-4,12607
0,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,12607
0,22983,CARD BILLBOARD FONT,-12,12607
0,22974,CHILDRENS DOLLY GIRL MUG,-12,12607
0,22972,CHILDREN'S SPACEBOY MUG,-12,12607
0,22959,WRAP CHRISTMAS VILLAGE,-25,12607
0,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,12607
0,22949,36 DOILIES DOLLY GIRL,-12,12607
0,22938,CUPCAKE LACE PAPER SET 6,-12,12607
0,22922,FRIDGE MAGNETS US DINER ASSORTED,-12,12607
0,22848,BREAD BIN DINER STYLE PINK,-1,12607
0,22818,CARD CHRISTMAS VILLAGE,-12,12607
0,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,-10,12607
0,22738,RIBBON REEL SNOWY VILLAGE,-10,12607
0,22737,RIBBON REEL CHRISTMAS PRESENT ,-10,12607
0,22736,RIBBON REEL MAKING SNOWMEN ,-10,12607
0,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-6,12607
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,12607
0,22712,CARD DOLLY GIRL ,-12,12607
0,22708,WRAP DOLLY GIRL,-25,12607
0,22706,WRAP COWBOYS  ,-25,12607
0,22668,PINK BABY BUNTING,-5,12607
0,22649,STRAWBERRY FAIRY CAKE TEAPOT,-8,12607
0,22619,SET OF 6 SOLDIER SKITTLES,-4,12607
0,22551,PLASTERS IN TIN SPACEBOY,-12,12607
0,22492,MINI PAINT SET VINTAGE ,-36,12607
0,22449,SILK PURSE BABUSHKA PINK,-6,12607
0,22417,PACK OF 60 SPACEBOY CAKE CASES,-24,12607
0,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-12,12607
0,22360,GLASS JAR ENGLISH CONFECTIONERY,-6,12607
0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-6,12607
0,22204,MILK PAN BLUE POLKADOT,-4,12607
0,22199,FRYING PAN RED RETROSPOT,-4,12607
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-3,12607
0,22138,BAKING SET 9 PIECE RETROSPOT ,-3,12607
0,22090,PAPER BUNTING RETROSPOT,-6,12607
0,22050,PINK PAISLEY ROSE GIFT WRAP,-25,12607
0,22048,BIRTHDAY BANQUET GIFT WRAP,-25,12607
0,22046,TEA PARTY  WRAPPING PAPER ,-25,12607
0,22029,SPACEBOY BIRTHDAY CARD,-12,12607
0,22027,TEA PARTY BIRTHDAY CARD,-12,12607
0,21976,PACK OF 60 MUSHROOM CAKE CASES,-24,12607
0,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,12607
0,21915,RED  HARMONICA IN BOX ,-12,12607
0,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,12607
0,21671,RED SPOT CERAMIC DRAWER KNOB,-12,12607
0,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-12,12607
0,21668,RED STRIPE CERAMIC DRAWER KNOB,-12,12607
0,21577,SAVE THE PLANET COTTON TOTE BAG,-6,12607
0,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,12607
0,21499,BLUE POLKADOT WRAP,-25,12607
0,21498,RED RETROSPOT WRAP ,-25,12607
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,12607
0,21231,SWEETHEART CERAMIC TRINKET BOX,-12,12607
0,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,12607
0,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,12607
0,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-24,12607
0,21123,SET/10 IVORY POLKADOT PARTY CANDLES,-24,12607
0,21122,SET/10 PINK POLKADOT PARTY CANDLES,-24,12607
0,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,12607
0,21059,PARTY INVITES DINOSAURS,-12,12607
0,20750,RED RETROSPOT MINI CASES,-2,12607
0,16161P,WRAP ENGLISH ROSE ,-25,12607
0,84991,60 TEATIME FAIRY CAKE CASES,-24,12607
0,84987,SET OF 36 TEATIME PAPER DOILIES,-12,12607
0,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,-4,12607
0,48185,DOORMAT FAIRY CAKE,-2,12607
0,47590B,PINK HAPPY BIRTHDAY BUNTING,-3,12607
0,47590A,BLUE HAPPY BIRTHDAY BUNTING,-3,12607
0,47559B,TEA TIME OVEN GLOVE,-10,12607
0,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,12607
0,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-12,12607
0,23518,EMBROIDERED RIBBON REEL RACHEL ,-6,12607
0,23514,EMBROIDERED RIBBON REEL SALLY ,-6,12607
0,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,-10,12607
0,23372,SET 36 COLOUR PENCILS DOLLY GIRL,-16,12607
0,23367,SET 12 COLOUR PENCILS SPACEBOY ,-16,12607
0,23354,6 GIFT TAGS 50'S CHRISTMAS ,-12,12607
0,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,-12,12607
0,23351,ROLL WRAP 50'S CHRISTMAS,-12,12607
0,23349,ROLL WRAP VINTAGE CHRISTMAS,-12,12607
0,23311,VINTAGE CHRISTMAS STOCKING ,-6,12607
0,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-24,12607
0,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,12607
0,23292,SPACEBOY CHILDRENS CUP,-8,12607
0,23291,DOLLY GIRL CHILDRENS CUP,-8,12607
0,23513,EMBROIDERED RIBBON REEL SUSIE ,-6,12607
0,21058,PARTY INVITES WOODLAND,-12,12607
570873,23322,mouldy,-40,0
570874,23020,smashed,-4,0
0,84406B,CREAM CUPID HEARTS COAT HANGER,-4,13954
0,22847,BREAD BIN DINER STYLE IVORY,-1,13954
0,22846,BREAD BIN DINER STYLE RED ,-1,13954
0,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-2,13954
0,22960,JAM MAKING SET WITH JARS,-1,13954
0,84820,DANISH ROSE TRINKET TRAYS,-4,17724
0,71279,PINK GLASS CANDLEHOLDER,-1,17724
0,22432,WATERING CAN PINK BUNNY,-2,17724
0,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,17724
0,21775,DECORATIVE FLORE BATHROOM BOTTLE,-3,17724
0,23203,JUMBO BAG VINTAGE DOILY ,-2,16873
0,22900,SET 2 TEA TOWELS I LOVE LONDON ,-2,16873
0,85176,SEWING SUSAN 21 NEEDLE SET,-1,16873
0,23503,PLAYING CARDS KEEP CALM & CARRY ON,-1,17509
0,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,13816
0,21531,RED RETROSPOT SUGAR JAM BOWL,-1,13816
0,23289,DOLLY GIRL CHILDRENS BOWL,-2,13816
0,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,-2,13816
0,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,-24,14849
0,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-12,14849
0,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,15801
0,71053,WHITE METAL LANTERN,-1,15801
0,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,15801
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,15801
0,21015,DARK BIRD HOUSE TREE DECORATION,-4,15801
0,90201A,PURPLE ENAMEL FLOWER RING,-4,12612
0,90160A,PURPLE BOUDICCA LARGE BRACELET,-7,12612
571010,22848,,-16,0
571011,21078,,-207,0
571012,21402,,-147,0
571013,23306,,-104,0
0,22654,DELUXE SEWING KIT ,-2,17509
571024,22812,?,-270,0
0,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,15239
0,23118,PARISIENNE JEWELLERY DRAWER ,-1,15239
0,23112,PARISIENNE CURIO CABINET,-1,15239
571027,72816,,-36,0
0,22149,FELTCRAFT 6 FLOWER FRIENDS,-2,13035
0,22150,3 STRIPEY MICE FELTCRAFT,-3,13035
0,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-12,13035
571037,20669,,-25,0
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,15606
0,22423,REGENCY CAKESTAND 3 TIER,-1,14626
0,21257,VICTORIAN SEWING BOX MEDIUM,-1,17813
0,23152,IVORY SWEETHEART WIRE LETTER RACK ,-1,17813
0,84879,ASSORTED COLOUR BIRD ORNAMENT,-7,17813
0,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,17813
0,85066,CREAM SWEETHEART MINI CHEST,-1,17813
0,85053,FRENCH ENAMEL CANDLEHOLDER,-1,17813
0,22405,MONEY BOX POCKET MONEY DESIGN,-1,12709
0,21238,RED RETROSPOT CUP,-1,12709
0,21658,GLASS  BEURRE DISH,-2,12709
0,22960,JAM MAKING SET WITH JARS,-1,12709
571112,22637,damages,-65,0
571113,21407,,-19,0
571114,23159,,-99,0
571115,82567,,-73,0
571116,23131,?,-49,0
571124,72802A,Wet pallet-thrown away,-306,0
571126,72802A,?,-50,0
0,35970,ZINC FOLKART SLEIGH BELLS,-36,12583
571130,72802C,check,-37,0
571131,72802B,check,-51,0
0,21464,DISCO BALL ROTATOR BATTERY OPERATED,-2,14390
0,84991,60 TEATIME FAIRY CAKE CASES,-24,0
0,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-12,0
0,23354,6 GIFT TAGS 50'S CHRISTMAS ,-12,0
0,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,-12,0
0,23352,ROLL WRAP 50'S RED CHRISTMAS ,-12,0
0,23351,ROLL WRAP 50'S CHRISTMAS,-12,0
0,23350,ROLL WRAP VINTAGE SPOT ,-12,0
0,23349,ROLL WRAP VINTAGE CHRISTMAS,-12,0
0,23311,VINTAGE CHRISTMAS STOCKING ,-6,0
0,23225,CHERUB HEART DECORATION SILVER ,-12,0
0,23223,CHRISTMAS TREE HANGING SILVER ,-12,0
0,23222,CHRISTMAS TREE HANGING GOLD,-12,0
0,23220,REINDEER HEART DECORATION GOLD,-12,0
0,22866,HAND WARMER SCOTTY DOG DESIGN,-12,0
0,22809,SET OF 6 T-LIGHTS SANTA,-6,0
0,22632,HAND WARMER RED RETROSPOT,-12,0
0,22383,LUNCH BAG SUKI DESIGN ,-10,0
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,0
0,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,0
0,20727,LUNCH BAG  BLACK SKULL.,-10,0
0,20725,LUNCH BAG RED RETROSPOT,-10,0
0,22667,RECIPE BOX RETROSPOT ,-24,15856
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-24,15856
0,22625,RED KITCHEN SCALES,-2,13814
571254,23427,damaged,-2,0
0,21787,RAIN PONCHO RETROSPOT,-360,12901
0,22605,WOODEN CROQUET GARDEN SET,-1,17769
0,22776,SWEETHEART 3 TIER CAKE STAND ,-1,17769
0,22915,ASSORTED BOTTLE TOP  MAGNETS ,-36,16533
0,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-30,16533
0,22924,FRIDGE MAGNETS LA VIE EN ROSE,-30,16533
0,22191,IVORY DINER WALL CLOCK,-1,13610
0,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-3,15091
0,23145,ZINC T-LIGHT HOLDER STAR LARGE,-1,17164
0,22364,GLASS JAR DIGESTIVE BISCUITS,-4,13089
0,17129F,BLUE GLASS GEMS IN BAG,-2,17096
0,23413,VINTAGE COFFEE GRINDER BOX,-12,17706
0,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,17706
0,22070,SMALL RED RETROSPOT MUG IN BOX ,-1,16652
0,23296,SET OF 6 TEA TIME BAKING CASES,-6,16101
0,23295,SET OF 12 MINI LOAF BAKING CASES,-6,16101
0,23294,SET OF 6 SNACK LOAF BAKING CASES,-2,16101
0,23118,PARISIENNE JEWELLERY DRAWER ,-2,16101
0,23111,PARISIENNE SEWING BOX,-1,16101
0,22969,HOMEMADE JAM SCENTED CANDLES,-1,16101
571458,21761,damaged,-2,0
571459,20839,damages,-80,0
0,20977,36 PENCILS TUBE WOODLAND,-16,16463
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,12679
0,82494L,WOODEN FRAME ANTIQUE WHITE ,-72,12454
0,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-12,12454
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-32,12454
0,82482,WOODEN PICTURE FRAME WHITE FINISH,-72,12454
0,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-288,12454
0,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-200,12454
0,23245,SET OF 3 REGENCY CAKE TINS,-16,12454
0,23072,MARIE ANTOINETTE TRINKET BOX SILVER,-48,12454
0,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-48,12454
0,23064,CINDERELLA CHANDELIER ,-10,12454
0,23057,BEADED CHANDELIER T-LIGHT HOLDER,-48,12454
0,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,12454
0,23055,IVORY CHANDELIER T-LIGHT HOLDER,-48,12454
0,22423,REGENCY CAKESTAND 3 TIER,-32,12454
0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-32,12454
0,16169E,WRAP 50'S  CHRISTMAS,-25,13919
0,23511,EMBROIDERED RIBBON REEL EMILY ,-5,13919
0,22961,JAM MAKING SET PRINTED,-2,13919
0,21731,RED TOADSTOOL LED NIGHT LIGHT,-3,13919
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,13919
0,23169,CLASSIC GLASS COOKIE JAR,-6,17677
0,22192,BLUE DINER WALL CLOCK,-2,16140
0,22659,LUNCH BOX I LOVE LONDON,-1,16393
0,22629,SPACEBOY LUNCH BOX ,-1,16393
0,22381,TOY TIDY PINK POLKADOT,-1,14688
0,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,14688
0,22379,RECYCLING BAG RETROSPOT ,-39,14688
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,12679
0,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,12679
571686,22149,damages,-40,0
571687,22149,check,-46,0
571689,85135B,,-27,0
0,84992,72 SWEETHEART FAIRY CAKE CASES,-24,14776
0,23078,ICE CREAM PEN LIP GLOSS ,-24,14776
0,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,14776
0,23002,TRAVEL CARD WALLET SKULLS,-24,14776
0,22998,TRAVEL CARD WALLET KEEP CALM,-24,14776
0,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,14776
0,22741,FUNKY DIVA PEN,-48,14776
0,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,-48,14776
0,22664,TOY TIDY DOLLY GIRL DESIGN,-10,14776
0,22523,CHILDS GARDEN FORK PINK,-12,14776
0,22522,CHILDS GARDEN FORK BLUE ,-12,14776
0,22380,TOY TIDY SPACEBOY  ,-10,14776
0,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,14776
0,21703,BAG 125g SWIRLY MARBLES,-60,14776
0,21213,PACK OF 72 SKULL CAKE CASES,-48,14776
0,20975,12 PENCILS SMALL TUBE RED RETROSPOT,-24,14776
0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,15106
0,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,14056
0,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-2,14056
0,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,14056
0,22899,CHILDREN'S APRON DOLLY GIRL ,-3,14056
0,23199,JUMBO BAG APPLES,-1,14056
0,23250,VINTAGE RED TRIM ENAMEL BOWL ,-1,14056
0,10135,COLOURING PENCILS BROWN TUBE,-1,14056
0,23193,BUFFALO BILL TREASURE BOOK BOX,-2,14056
0,23194,GYMKHANA TREASURE BOOK BOX,-4,14056
0,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,14056
0,21155,RED RETROSPOT PEG BAG,-1,14056
0,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-1,15296
0,23245,SET OF 3 REGENCY CAKE TINS,-1,15296
571723,85211,,-1,0
0,23200,JUMBO BAG PEARS,-1,14477
0,23322,LARGE WHITE HEART OF WICKER,-5,17841
0,22120,WELCOME  WOODEN BLOCK LETTERS,-3,17841
0,22784,LANTERN CREAM GAZEBO ,-1,15826
0,22429,ENAMEL MEASURING JUG CREAM,-3,17462
0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,17063
0,23149,ANTIQUE IVORY WIRE BOWL SMALL,-5,14257
0,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,15159
0,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,15159
0,84976,RECTANGULAR SHAPED MIRROR,-12,15159
0,82583,HOT BATHS METAL SIGN,-1,14175
0,21166,COOK WITH WINE METAL SIGN ,-3,14175
0,21181,PLEASE ONE PERSON METAL SIGN,-1,14175
0,23423,PANTRY 3 HOOK ROLLING PIN HANGER,-1,14175
0,23164,REGENCY CAKE SLICE,-1,14175
0,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,14175
0,22625,RED KITCHEN SCALES,-1,14175
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,16670
0,23355,HOT WATER BOTTLE KEEP CALM,-5,13422
0,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,13314
0,22180,RETROSPOT LAMP,-2,13314
0,21534,DAIRY MAID LARGE MILK JUG,-3,13314
0,21530,DAIRY MAID TOASTRACK,-18,13314
0,21217,RED RETROSPOT ROUND CAKE TINS,-1,13314
0,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-4,13314
0,84818,DANISH ROSE PHOTO FRAME,-17,13314
0,47504K,ENGLISH ROSE GARDEN SECATEURS,-12,13314
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,13314
0,23404,HOME SWEET HOME BLACKBOARD,-6,13314
0,23108,SET OF 10 LED DOLLY LIGHTS,-2,13314
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,13314
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,13314
0,22494,EMERGENCY FIRST AID TIN ,-2,16533
0,23169,CLASSIC GLASS COOKIE JAR,-3,16157
0,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,14488
0,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-3,14488
0,21889,WOODEN BOX OF DOMINOES,-2,14488
0,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,14297
571915,21627,check,-32,0
0,23354,6 GIFT TAGS 50'S CHRISTMAS ,-36,17350
0,85185B,PINK HORSE SOCK PUPPET KIT,-1,13115
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,-5,13115
0,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,13115
0,21452,TOADSTOOL MONEY BOX,-1,13109
0,23494,VINTAGE DOILY DELUXE SEWING KIT ,-5,12720
0,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,16474
0,22147,FELTCRAFT BUTTERFLY HEARTS,-2,15754
0,22427,ENAMEL FLOWER JUG CREAM,-3,17651
0,21682,LARGE MEDINA STAMPED METAL BOWL ,-3,17346
0,21344,MOROCCAN BEATEN METAL DISH,-3,17346
0,21242,RED RETROSPOT PLATE ,-12,17346
0,22622,BOX OF VINTAGE ALPHABET BLOCKS,-1,13519
0,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,13350
0,23397,FOOT STOOL HOME SWEET HOME ,-1,13350
0,23064,CINDERELLA CHANDELIER ,-1,13350
0,23487,SWEET HEART CAKE CARRIER,-2,14910
0,23295,SET OF 12 MINI LOAF BAKING CASES,-2,14910
0,23437, 50'S CHRISTMAS GIFT BAG LARGE,-2,13136
0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,13136
0,22186,RED STAR CARD HOLDER,-3,13136
0,22138,BAKING SET 9 PIECE RETROSPOT ,-1,13136
0,84406B,CREAM CUPID HEARTS COAT HANGER,-1,14113
0,84029E,RED WOOLLY HOTTIE WHITE HEART.,-1,15179
0,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-1,17169
0,23332,IVORY WICKER HEART LARGE,-2,17169
0,23323,WHITE WICKER STAR ,-1,17169
0,22997,TRAVEL CARD WALLET UNION JACK,-22,16394
0,22996,TRAVEL CARD WALLET VINTAGE TICKET,-20,16394
0,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,15620
0,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,15620
0,23395,BELLE JARDINIERE CUSHION COVER,-1,17603
0,23395,BELLE JARDINIERE CUSHION COVER,-1,18228
0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,18228
0,84946,ANTIQUE SILVER T-LIGHT GLASS,-2,15598
0,22138,BAKING SET 9 PIECE RETROSPOT ,-1,14911
0,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,14911
0,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,14911
0,21181,PLEASE ONE PERSON METAL SIGN,-6,14911
0,21169,YOU'RE CONFUSING ME METAL SIGN ,-1,14911
0,21907,I'M ON HOLIDAY METAL SIGN,-1,14911
0,21166,COOK WITH WINE METAL SIGN ,-7,14911
0,22412,METAL SIGN NEIGHBOURHOOD WITCH ,-2,14911
0,21175,GIN + TONIC DIET METAL SIGN,-1,14911
0,23350,ROLL WRAP VINTAGE SPOT ,-12,14147
0,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,15321
0,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,15321
0,85066,CREAM SWEETHEART MINI CHEST,-1,15321
0,85066,CREAM SWEETHEART MINI CHEST,-1,15321
0,22847,BREAD BIN DINER STYLE IVORY,-2,15321
0,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,15321
0,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,15321
0,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,15321
0,23256,CHILDRENS CUTLERY SPACEBOY ,-2,15321
0,22151,PLACE SETTING WHITE HEART,-1,15321
0,22152,PLACE SETTING WHITE STAR,-3,15321
0,22835,HOT WATER BOTTLE I AM SO POORLY,-2,15728
0,22113,GREY HEART HOT WATER BOTTLE,-5,15728
0,22112,CHOCOLATE HOT WATER BOTTLE,-17,15728
0,22111,SCOTTIE DOG HOT WATER BOTTLE,-10,15728
0,22423,REGENCY CAKESTAND 3 TIER,-1,12572
0,71279,PINK GLASS CANDLEHOLDER,-1,12572
0,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,16768
0,85066,CREAM SWEETHEART MINI CHEST,-1,13598
0,85099B,JUMBO BAG RED RETROSPOT,-100,14607
0,23284,DOORMAT KEEP CALM AND COME IN,-10,14607
0,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-100,14607
0,23201,JUMBO BAG ALPHABET,-100,14607
0,22386,JUMBO BAG PINK POLKADOT,-100,14607
0,21733,RED HANGING HEART T-LIGHT HOLDER,-32,14607
0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-120,14607
0,23319,BOX OF 6 MINI 50'S CRACKERS,-48,14607
0,23351,ROLL WRAP 50'S CHRISTMAS,-72,14607
0,21288,STRIPEY CHOCOLATE NESTING BOXES,-24,14607
0,23204,CHARLOTTE BAG APPLES DESIGN,-100,14607
0,22356,CHARLOTTE BAG PINK POLKADOT,-100,14607
0,23344,JUMBO BAG 50'S CHRISTMAS ,-100,14607
0,20685,DOORMAT RED RETROSPOT,-10,14607
0,23199,JUMBO BAG APPLES,-100,14607
0,22355,CHARLOTTE BAG SUKI DESIGN,-100,14607
0,21931,JUMBO STORAGE BAG SUKI,-100,14607
0,20724,RED RETROSPOT CHARLOTTE BAG,-100,14607
572341,85036A,,-82,0
0,23064,CINDERELLA CHANDELIER ,-40,14607
0,23057,BEADED CHANDELIER T-LIGHT HOLDER,-96,14607
0,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-240,14607
0,23055,IVORY CHANDELIER T-LIGHT HOLDER,-96,14607
0,22106,MIRROR MOSAIC HURRICANE LAMP ,-120,14607
0,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,-240,14607
0,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-468,14607
0,22102,MIRROR MOSAIC T-LIGHT HOLDER ,-720,14607
0,22101,MIRROR MOSAIC VOTIVE HOLDER,-324,14607
0,23174,REGENCY SUGAR BOWL GREEN,-2,16742
0,22699,ROSES REGENCY TEACUP AND SAUCER ,-168,16742
0,23170,REGENCY TEA PLATE ROSES ,-20,16742
0,22224,WHITE LOVEBIRD LANTERN,-2,17811
0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,17811
0,21238,RED RETROSPOT CUP,-2,17811
0,21239,PINK  POLKADOT CUP,-1,17811
0,22961,JAM MAKING SET PRINTED,-10,17811
0,20795,LARGE BLUE PROVENCAL CERAMIC BALL,-1,14428
0,23398,HANGING HEART BONHEUR,-1,14428
0,23393,HOME SWEET HOME CUSHION COVER ,-2,14428
0,22427,ENAMEL FLOWER JUG CREAM,-2,17652
0,85066,CREAM SWEETHEART MINI CHEST,-3,17652
0,22424,ENAMEL BREAD BIN CREAM,-2,17652
572468,72803A,damages,-160,0
0,85099B,JUMBO BAG RED RETROSPOT,-1,13534
0,23200,JUMBO BAG PEARS,-1,13534
0,23199,JUMBO BAG APPLES,-1,13534
0,47567B,TEA TIME KITCHEN APRON,-1,13534
0,22386,JUMBO BAG PINK POLKADOT,-4,13534
0,22303,COFFEE MUG APPLES DESIGN,-1,17090
0,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-1,18188
572477,20665,adjustment,-15,0
0,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,13098
0,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,13098
0,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,12463
0,23660,HENRIETTA HEN MUG ,-12,12463
572480,22049,damaged,-100,0
0,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-4,15632
0,22553,PLASTERS IN TIN SKULLS,-24,15632
0,23252,VINTAGE RED ENAMEL TRIM JUG ,-4,15632
0,23251,VINTAGE RED ENAMEL TRIM MUG ,-12,15632
0,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-2,15632
0,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,15632
0,22730,ALARM CLOCK BAKELIKE IVORY,-1,15632
0,84687,BEACH HUT SHELF W 3 DRAWERS,-1,15632
0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,15632
0,22154,ANGEL DECORATION 3 BUTTONS ,-3,17314
